ID,Player,Team,Position,Price,Total Points,Game Week
"1Emens,A","Emens,A",BAT,OBK,3000000,0,1
"1Woods,Ja","Woods,Ja",BAT,OBK,3000000,0,1
"1Furbank,G","Furbank,G",NOR,OBK,7500000,0,1
"1Carreras,S","Carreras,S",BAT,OBK,9500000,0,1
"1Wyatt,T","Wyatt,T",EXE,OBK,4000000,0,1
"1Isgro,R","Isgro,R",HAR,OBK,6000000,0,1
"1Wade,C","Wade,C",NEW,OBK,6000000,0,1
"1Sleightholme,O","Sleightholme,O",NOR,OBK,7500000,0,1
"1Harris,S","Harris,S",BAT,OBK,3000000,0,1
"1Muir,W","Muir,W",BAT,OBK,8500000,0,1
"1Elliott,T","Elliott,T",SAR,OBK,5500000,0,1
"1Bates,J","Bates,J",BRI,OBK,4000000,0,1
"1Lane,R","Lane,R",BRI,OBK,5000000,0,1
"1Hathaway,J","Hathaway,J",GLO,OBK,6000000,0,1
"1Redshaw,B","Redshaw,B",GLO,OBK,4000000,0,1
"1Russell,R","Russell,R",GLO,OBK,4000000,0,1
"1Cleaves,C","Cleaves,C",HAR,OBK,5000000,0,1
"1Browning,J","Browning,J",LEI,OBK,4000000,0,1
"1Hamer-Webb,G","Hamer-Webb,G",LEI,OBK,4000000,0,1
"1Coetzee,St","Coetzee,St",NEW,OBK,4000000,0,1
"1Grayson,E","Grayson,E",NEW,OBK,4000000,0,1
"1Greenwood,N","Greenwood,N",NEW,OBK,4000000,0,1
"1Williams,L","Williams,L",NEW,OBK,5500000,0,1
"1Wills,A","Wills,A",SAL,OBK,4000000,0,1
"1Bracken,J","Bracken,J",SAR,OBK,4000000,0,1
"1Boshoff,A","Boshoff,A",BRI,OBK,4000000,0,1
"1Elizalde,B","Elizalde,B",BRI,OBK,4000000,0,1
"1Hamid,S","Hamid,S",BRI,OBK,4000000,0,1
"1Heward,N","Heward,N",BRI,OBK,4000000,0,1
"1John,D","John,D",EXE,OBK,4000000,0,1
"1Cotgreave,J","Cotgreave,J",GLO,OBK,4000000,0,1
"1Morris,J","Morris,J",GLO,OBK,4000000,0,1
"1Grayson,Jo","Grayson,Jo",NEW,OBK,4000000,0,1
"1Caqusau,A","Caqusau,A",NOR,OBK,4000000,0,1
"1Glister,W","Glister,W",NOR,OBK,4000000,0,1
"1Martin,J","Martin,J",NOR,OBK,4000000,0,1
"1Pater,J","Pater,J",NOR,OBK,4000000,0,1
"1Ene,O","Ene,O",SAL,OBK,4000000,0,1
"2Carre,R","Carre,R",SAR,PR,2100000,24,2
"2Obano,B","Obano,B",BAT,PR,3400000,23.5,2
"2Riccioni,M","Riccioni,M",SAR,PR,2300000,19.5,2
"2Clarey,A","Clarey,A",SAR,PR,1000000,17.5,2
"2Mawi,E","Mawi,E",SAR,PR,1000000,17.5,2
"2Woolmore,J","Woolmore,J",BRI,PR,1100000,16,2
"2Baxter,F","Baxter,F",HAR,PR,3400000,15.5,2
"2Fasogbon,A","Fasogbon,A",GLO,PR,2200000,15,2
"2Rodd,B","Rodd,B",SAL,PR,2800000,15,2
"2Iyogun,E","Iyogun,E",NOR,PR,2200000,15,2
"2Fischetti,D","Fischetti,D",NOR,PR,2500000,15,2
"2Millar-Mills,E","Millar-Mills,E",NOR,PR,1000000,14.5,2
"2Sela,V","Sela,V",BAT,PR,1200000,14,2
"2Kloska,G","Kloska,G",BRI,PR,1000000,13.5,2
"2Griffin,A","Griffin,A",BAT,PR,1000000,13.5,2
"2Chawatama,L","Chawatama,L",BRI,PR,1000000,13,2
"2McIntyre,S","McIntyre,S",SAL,PR,1000000,13,2
"2Opoku-Fordjour,A","Opoku-Fordjour,A",SAL,PR,3300000,11.5,2
"2Grahamslaw,S","Grahamslaw,S",BRI,PR,1000000,11,2
"2Davison,T","Davison,T",NOR,PR,2400000,10,2
"2Goodrick-Clarke,W","Goodrick-Clarke,W",EXE,PR,1000000,10,2
"2Heyes,J","Heyes,J",LEI,PR,2300000,9,2
"2Blose,K","Blose,K",EXE,PR,1000000,9,2
"2van Wyk,F","van Wyk,F",BAT,PR,2000000,8.5,2
"2Williams,H","Williams,H",HAR,PR,2000000,8,2
"2McCallum,M","McCallum,M",NEW,PR,1000000,7.5,2
"2Tchumbadze,B","Tchumbadze,B",EXE,PR,1000000,7.5,2
"2McArthur,A","McArthur,A",GLO,PR,2000000,7.5,2
"2Hurd,W","Hurd,W",LEI,PR,1000000,7,2
"2Smith,N","Smith,N",LEI,PR,2600000,6.5,2
"2Iosefa-Scott,J","Iosefa-Scott,J",EXE,PR,1000000,6.5,2
"2Kundiona,C","Kundiona,C",NOR,PR,1000000,6.5,2
"2John,W","John,W",SAL,PR,1000000,6,2
"2Els,J","Els,J",HAR,PR,1000000,5.5,2
"2van der Flier,A","van der Flier,A",LEI,PR,1000000,5,2
"2de Bruin,L","de Bruin,L",NEW,PR,1000000,4,2
"2Streeter,O","Streeter,O",HAR,PR,1000000,4,2
"2Palframan,R","Palframan,R",NEW,PR,1000000,4,2
"2Knight,C","Knight,C",GLO,PR,1000000,3,2
"2Brocklebank,A","Brocklebank,A",NEW,PR,1000000,2.5,2
"2Haffar,T","Haffar,T",LEI,PR,1000000,2,2
"2Bellamy,H","Bellamy,H",GLO,PR,1000000,2,2
"2Gotovtsev,K","Gotovtsev,K",GLO,PR,1000000,2,2
"2Lamositele,T","Lamositele,T",HAR,PR,2000000,2,2
"2Kerrod,S","Kerrod,S",HAR,PR,1000000,2,2
"2Genge,E","Genge,E",BRI,PR,4200000,0,2
"2du Toit,T","du Toit,T",BAT,PR,4100000,0,2
"2Stuart,W","Stuart,W",BAT,PR,3500000,0,2
"2Lahiff,M","Lahiff,M",BRI,PR,2000000,0,2
"2Bello,E","Bello,E",NEW,PR,1000000,0,2
"2Sio,S","Sio,S",EXE,PR,2000000,0,2
"2Rapava-Ruskin,V","Rapava-Ruskin,V",GLO,PR,2500000,0,2
"2Ford-Robinson,J","Ford-Robinson,J",GLO,PR,2000000,0,2
"2Laulala,N","Laulala,N",GLO,PR,2000000,0,2
"2Beaton,H","Beaton,H",SAR,PR,1000000,0,2
"2Kirk,S","Kirk,S",BAT,PR,1000000,0,2
"2Summerfield,M","Summerfield,M",BAT,PR,1000000,0,2
"2Halliwell,J","Halliwell,J",BRI,PR,1000000,0,2
"2Longwell,S","Longwell,S",BRI,PR,1000000,0,2
"2Mona,K","Mona,K",EXE,PR,1000000,0,2
"2Painter,E","Painter,E",EXE,PR,1000000,0,2
"2Roots,J","Roots,J",EXE,PR,1000000,0,2
"2Clarke,E","Clarke,E",HAR,PR,1000000,0,2
"2Hobson,W","Hobson,W",HAR,PR,1000000,0,2
"2Hancock,CPR","Hancock,CPR",NEW,PR,1000000,0,2
"2Hancock,CPR","Hancock,CPR",NEW,PR,1000000,0,2
"2Rewcastle,M","Rewcastle,M",NEW,PR,1000000,0,2
"2Green,L","Green,L",NOR,PR,1000000,0,2
"2West,T","West,T",NOR,PR,2000000,0,2
"2Harper,J","Harper,J",SAL,PR,1000000,0,2
"2Jones,J","Jones,J",SAL,PR,1000000,0,2
"2McEachran,R","McEachran,R",SAL,PR,1000000,0,2
"2Onasanya,T","Onasanya,T",SAL,PR,1000000,0,2
"2Raymont,T","Raymont,T",SAL,PR,1000000,0,2
"2Brantingham,P","Brantingham,P",SAR,PR,1000000,0,2
"2Nairau,V","Nairau,V",SAR,PR,1000000,0,2
"2Street,M","Street,M",SAR,PR,1000000,0,2
"2Tuimauga,T","Tuimauga,T",SAR,PR,1000000,0,2
"2Dan,T","Dan,T",SAR,HK,4400000,29.5,2
"2Jibulu,N","Jibulu,N",SAL,HK,2300000,29.5,2
"2Oghre,G","Oghre,G",BRI,HK,4400000,23,2
"2Dunn,T","Dunn,T",BAT,HK,4300000,20.5,2
"2McGuigan,G","McGuigan,G",NEW,HK,2300000,17.5,2
"2Hadfield,J","Hadfield,J",SAR,HK,2000000,17,2
"2Walker,H","Walker,H",NOR,HK,2100000,14,2
"2Innard,J","Innard,J",GLO,HK,2000000,13,2
"2Dweba,J","Dweba,J",EXE,HK,3100000,12.5,2
"2Caine,E","Caine,E",SAL,HK,2000000,12.5,2
"2Thacker,H","Thacker,H",BRI,HK,4500000,12,2
"2Blamire,J","Blamire,J",LEI,HK,3100000,10.5,2
"2Clarke,Eo","Clarke,Eo",SAR,HK,2500000,10,2
"2Yeandle,J","Yeandle,J",EXE,HK,2100000,9,2
"2Wright,C","Wright,C",NOR,HK,2000000,9,2
"2Walker,J","Walker,J",HAR,HK,3000000,7,2
"2Frost,D","Frost,D",BAT,HK,2000000,7,2
"2Blake,S","Blake,S",GLO,HK,3000000,7,2
"2Clare,C","Clare,C",LEI,HK,2100000,6.5,2
"2Smith,R","Smith,R",NOR,HK,2000000,6.5,2
"2Tuipulotu,K","Tuipulotu,K",BAT,HK,2000000,6,2
"2Turner,G","Turner,G",HAR,HK,3500000,6,2
"2Fletcher,O","Fletcher,O",NEW,HK,2000000,6,2
"2Riley,S","Riley,S",HAR,HK,2000000,1,2
"2Cowan-Dickie,L","Cowan-Dickie,L",SAL,HK,4500000,0,2
"2Langdon,C","Langdon,C",NOR,HK,4000000,0,2
"2George,J","George,J",SAR,HK,4500000,0,2
"2Singleton,J","Singleton,J",GLO,HK,3500000,0,2
"2Faiva,H","Faiva,H",NEW,HK,2000000,0,2
"2Capon,W","Capon,W",BRI,HK,2000000,0,2
"2Musk,J","Musk,J",HAR,HK,2000000,0,2
"2Theobald-Thomas,F","Theobald-Thomas,F",LEI,HK,2000000,0,2
"2Webber,R","Webber,R",SAL,HK,2000000,0,2
"2Adejimi,S","Adejimi,S",SAR,HK,2000000,0,2
"2Spandler,J","Spandler,J",BAT,HK,2000000,0,2
"2Gwilliam,T","Gwilliam,T",BRI,HK,2000000,0,2
"2Gulley,L","Gulley,L",EXE,HK,2000000,0,2
"2Heaven,J","Heaven,J",EXE,HK,2000000,0,2
"2Norey,M","Norey,M",EXE,HK,2000000,0,2
"2Freeman Price,K","Freeman Price,K",GLO,HK,2000000,0,2
"2Longstaff,A","Longstaff,A",SAL,HK,2000000,0,2
"2McElroy,T","McElroy,T",SAL,HK,2000000,0,2
"2Tizard,H","Tizard,H",SAR,LK,3200000,29,2
"2Coles,A","Coles,A",NOR,LK,4400000,26,2
"2Isiekwe,N","Isiekwe,N",SAR,LK,3400000,25.5,2
"2Jordan,C","Jordan,C",GLO,LK,2000000,22.5,2
"2Owen,J","Owen,J",BRI,LK,2000000,21.5,2
"2Batley,J","Batley,J",BRI,LK,3800000,21,2
"2Andrews,H","Andrews,H",SAL,LK,2200000,19.5,2
"2Wilson,H","Wilson,H",SAR,LK,2200000,19,2
"2Bamber,B","Bamber,B",SAL,LK,2200000,18,2
"2Sodeke,O","Sodeke,O",SAR,LK,2000000,18,2
"2Dun,J","Dun,J",BRI,LK,2100000,15,2
"2Thomas,F","Thomas,F",GLO,LK,2300000,13.5,2
"2Jenkins,D","Jenkins,D",EXE,LK,3700000,13.5,2
"2van der Mescht,J","van der Mescht,J",NOR,LK,2600000,13.5,2
"2Zambonin,A","Zambonin,A",EXE,LK,3000000,13.5,2
"2Chessum,O","Chessum,O",LEI,LK,4900000,13,2
"2Molony,R","Molony,R",BAT,LK,2500000,12,2
"2Roux,Q","Roux,Q",BAT,LK,3100000,11,2
"2Pearson,L","Pearson,L",EXE,LK,2000000,10.5,2
"2Ewels,C","Ewels,C",BAT,LK,3200000,10,2
"2Prowse,E","Prowse,E",NOR,LK,1200000,10,2
"2Henderson,C","Henderson,C",LEI,LK,2000000,10,2
"2Hodgson,J","Hodgson,J",NEW,LK,2000000,9.5,2
"2Treadwell,K","Treadwell,K",HAR,LK,2000000,9,2
"2Green,J","Green,J",HAR,LK,2000000,9,2
"2Alemanno,M","Alemanno,M",GLO,LK,2000000,8.5,2
"2Lee-Warner,F","Lee-Warner,F",NEW,LK,2000000,8,2
"2Clarke,F","Clarke,F",NEW,LK,2000000,7.5,2
"2Tuima,R","Tuima,R",EXE,LK,2000000,7.5,2
"2Burrow,T","Burrow,T",SAL,LK,2000000,7.5,2
"2Bokenham,H","Bokenham,H",GLO,LK,2000000,7.5,2
"2Usher,O","Usher,O",NEW,LK,2000000,6,2
"2Tshiunza,C","Tshiunza,C",EXE,LK,2000000,5,2
"2Clark,A","Clark,A",GLO,LK,2000000,4.5,2
"2Thompson,J","Thompson,J",LEI,LK,2000000,4.5,2
"2Lockett,T","Lockett,T",NOR,LK,2500000,0.5,2
"2Itoje,M","Itoje,M",SAR,LK,5100000,0,2
"2McFarland,T","McFarland,T",SAR,LK,3100000,0,2
"2Martin,G","Martin,G",LEI,LK,3500000,0,2
"2Launchbury,J","Launchbury,J",HAR,LK,2000000,0,2
"2Rubiolo,P","Rubiolo,P",BRI,LK,2500000,0,2
"2Petti,G","Petti,G",HAR,LK,3000000,0,2
"2Chessum,L","Chessum,L",LEI,LK,2000000,0,2
"2Baker,F","Baker,F",NEW,LK,2000000,0,2
"2de Chaves,S","de Chaves,S",NEW,LK,2000000,0,2
"2Munga,C","Munga,C",NOR,LK,3000000,0,2
"2Bailey,J","Bailey,J",EXE,LK,2000000,0,2
"2Bell,A","Bell,A",EXE,LK,2000000,0,2
"2Lewies,S","Lewies,S",HAR,LK,2000000,0,2
"2Wells,H","Wells,H",LEI,LK,2000000,0,2
"2Atuanya,E","Atuanya,E",NOR,LK,2000000,0,2
"2Dingley,J","Dingley,J",BAT,LK,2000000,0,2
"2Graham,M","Graham,M",BAT,LK,2000000,0,2
"2Jeanes,W","Jeanes,W",BAT,LK,2000000,0,2
"2Richards,E","Richards,E",BAT,LK,2000000,0,2
"2Barker,S","Barker,S",BRI,LK,2000000,0,2
"2Pearce,P","Pearce,P",BRI,LK,2000000,0,2
"2Taylor,G","Taylor,G",BRI,LK,2000000,0,2
"2Eite,D","Eite,D",GLO,LK,2000000,0,2
"2Browne,H","Browne,H",HAR,LK,2000000,0,2
"2Jurevicius,M","Jurevicius,M",HAR,LK,2000000,0,2
"2Carmichael,R","Carmichael,R",LEI,LK,2000000,0,2
"2Manz,T","Manz,T",LEI,LK,2000000,0,2
"2Cardall,T","Cardall,T",NEW,LK,2000000,0,2
"2Hawkins,J","Hawkins,J",NEW,LK,2000000,0,2
"2Scott,Ad","Scott,Ad",NEW,LK,2000000,0,2
"2Birch,R","Birch,R",SAL,LK,2000000,0,2
"2Roets,L","Roets,L",SAL,LK,2000000,0,2
"2Willis,T","Willis,T",SAR,LF,8400000,51,2
"2Vintcent,R","Vintcent,R",EXE,LF,3800000,40.5,2
"2Onyeama-Christie,A","Onyeama-Christie,A",SAR,LF,5200000,37.5,2
"2Chick,C","Chick,C",NOR,LF,4900000,33.5,2
"2Evans,W","Evans,W",HAR,LF,4400000,32.5,2
"2Pearson,T","Pearson,T",NOR,LF,6600000,30.5,2
"2Dombrandt,A","Dombrandt,A",HAR,LF,7200000,28,2
"2Fisilau,G","Fisilau,G",EXE,LF,4000000,26,2
"2Dugdale,S","Dugdale,S",SAL,LF,4000000,26,2
"2Kenningham,J","Kenningham,J",HAR,LF,4100000,25,2
"2Grondona,B","Grondona,B",BRI,LF,3000000,22.5,2
"2Reid,M","Reid,M",BAT,LF,4600000,22,2
"2Lelei Mafi,A","Lelei Mafi,A",NEW,LF,3600000,20.5,2
"2Scott-Young,A","Scott-Young,A",NOR,LF,3500000,19.5,2
"2Curry,B","Curry,B",SAL,LF,6800000,18,2
"2Luatua,S","Luatua,S",BRI,LF,4000000,18,2
"2Venter,J","Venter,J",GLO,LF,4000000,18,2
"2Ilione,E","Ilione,E",LEI,LF,4500000,16,2
"2Moro,J","Moro,J",LEI,LF,3000000,16,2
"2Harding,F","Harding,F",BRI,LF,6000000,15.5,2
"2Bayliss,J","Bayliss,J",BAT,LF,4000000,15.5,2
"2Underhill,S","Underhill,S",BAT,LF,7500000,15,2
"2Pepper,G","Pepper,G",BAT,LF,6700000,14,2
"2Cracknell,O","Cracknell,O",LEI,LF,5600000,14,2
"2Mata,V","Mata,V",BRI,LF,6100000,14,2
"2van Rhyn,E","van Rhyn,E",SAL,LF,4000000,13,2
"2Roots,E","Roots,E",EXE,LF,4000000,12.5,2
"2Woodman,T","Woodman,T",SAL,LF,3000000,11.5,2
"2Cunningham-South,C","Cunningham-South,C",HAR,LF,7100000,11,2
"2Hill,T","Hill,T",BAT,LF,6600000,10.5,2
"2Vermeulen,J","Vermeulen,J",SAL,LF,4900000,10.5,2
"2James,K","James,K",EXE,LF,3000000,10.5,2
"2Mann,J","Mann,J",GLO,LF,3500000,9.5,2
"2Neild,C","Neild,C",NEW,LF,3000000,9,2
"2Gordon,T","Gordon,T",NEW,LF,4000000,9,2
"2Graham,S","Graham,S",NOR,LF,5000000,9,2
"2Carr,Z","Carr,Z",HAR,LF,3000000,7,2
"2Basham,J","Basham,J",GLO,LF,3000000,6.5,2
"2Clement,J","Clement,J",GLO,LF,5000000,6.5,2
"2West,C","West,C",SAR,LF,3000000,6.5,2
"2Reffell,T","Reffell,T",LEI,LF,4100000,5.5,2
"2Taylor,H","Taylor,H",GLO,LF,3000000,5.5,2
"2Ivanishvili,L","Ivanishvili,L",BRI,LF,3000000,4.5,2
"2Liebenberg,H","Liebenberg,H",LEI,LF,5500000,4,2
"2Barbeary,A","Barbeary,A",BAT,LF,6500000,4,2
"2Ludlow,L","Ludlow,L",GLO,LF,5000000,3,2
"2Michelow,N","Michelow,N",SAR,LF,3000000,3,2
"2Manz,J","Manz,J",LEI,LF,3000000,2,2
"2Lockwood,F","Lockwood,F",NEW,LF,3000000,0.5,2
"2Brown,F","Brown,F",NOR,LF,2300000,0,2
"2Pollock,H","Pollock,H",NOR,LF,8200000,0,2
"2Curry,TM","Curry,TM",SAL,LF,7500000,0,2
"2Earl,B","Earl,B",SAR,LF,8000000,0,2
"2Capstick,R","Capstick,R",EXE,LF,3000000,0,2
"2Hooper,T","Hooper,T",EXE,LF,6500000,0,2
"2Christie,T","Christie,T",NEW,LF,5000000,0,2
"2du Preez,D","du Preez,D",SAL,LF,4000000,0,2
"2Grondona,S","Grondona,S",BRI,LF,4000000,0,2
"2Chisholm,J","Chisholm,J",HAR,LF,4000000,0,2
"2Lawday,T","Lawday,T",HAR,LF,3000000,0,2
"2Carnduff,F","Carnduff,F",LEI,LF,3000000,0,2
"2Leatherbarrow,O","Leatherbarrow,O",NEW,LF,3000000,0,2
"2Turnbull,C","Turnbull,C",NEW,LF,3000000,0,2
"2Kemeny,J","Kemeny,J",NOR,LF,6000000,0,2
"2Logan,R","Logan,R",SAL,LF,3000000,0,2
"2Eke,M","Eke,M",SAR,LF,3000000,0,2
"2Gonzalez,JM","Gonzalez,JM",SAR,LF,8000000,0,2
"2Coetzee,J","Coetzee,J",BAT,LF,4000000,0,2
"2Cowan,T","Cowan,T",BAT,LF,3000000,0,2
"2Green,A","Green,A",BAT,LF,3000000,0,2
"2Staddon,E","Staddon,E",BAT,LF,3000000,0,2
"2Timmins,G","Timmins,G",BAT,LF,3000000,0,2
"2Cripps,K","Cripps,K",BRI,LF,3000000,0,2
"2Harvey,E","Harvey,E",BRI,LF,3000000,0,2
"2Moloney,M","Moloney,M",EXE,LF,3000000,0,2
"2Trenholm,W","Trenholm,W",GLO,LF,3000000,0,2
"2Schmid,L","Schmid,L",HAR,LF,3000000,0,2
"2Smith,J","Smith,J",HAR,LF,3000000,0,2
"2Parsons,R","Parsons,R",NEW,LF,3000000,0,2
"2Benson,A","Benson,A",NOR,LF,3000000,0,2
"2Gilmore,J","Gilmore,J",SAL,LF,3000000,0,2
"2Hammick,R","Hammick,R",SAR,LF,3000000,0,2
"2Knight,T","Knight,T",SAR,LF,3000000,0,2
"2Spencer,B","Spencer,B",BAT,SH,4400000,36,2
"2Marmion,K","Marmion,K",BRI,SH,3000000,36,2
"2van Poortvliet,J","van Poortvliet,J",LEI,SH,4300000,28.5,2
"2McParland,A","McParland,A",NOR,SH,2100000,25.5,2
"2van Zyl,I","van Zyl,I",SAR,SH,3700000,22,2
"2Porter,W","Porter,W",HAR,SH,3600000,17.5,2
"2Varney,S","Varney,S",EXE,SH,2400000,16.5,2
"2Bracken,C","Bracken,C",SAR,SH,2000000,8.5,2
"2Carr-Smith,T","Carr-Smith,T",BAT,SH,2000000,8,2
"2Williams,T","Williams,T",GLO,SH,4700000,7.5,2
"2Warr,G","Warr,G",SAL,SH,2300000,6,2
"2Randall,H","Randall,H",BRI,SH,4000000,5.5,2
"2Elliott,J","Elliott,J",NEW,SH,2000000,5.5,2
"2Chapman,C","Chapman,C",EXE,SH,2000000,4,2
"2Weimann,J","Weimann,J",NOR,SH,2000000,3,2
"2Dickens,J","Dickens,J",NEW,SH,2000000,3,2
"2Pepper,M","Pepper,M",BRI,SH,2000000,2.5,2
"2Whiteley,T","Whiteley,T",LEI,SH,2000000,1.5,2
"2Green,M","Green,M",HAR,SH,2000000,1,2
"2Hanson,D","Hanson,D",SAL,SH,2000000,0.5,2
"2Mitchell,A","Mitchell,A",NOR,SH,4600000,0,2
"2Benitez Cruz,S","Benitez Cruz,S",NEW,SH,2000000,0,2
"2Quirke,R","Quirke,R",SAL,SH,3500000,0,2
"2van der Linde,B","van der Linde,B",BAT,SH,2000000,0,2
"2Stuart,S","Stuart,S",NEW,SH,2000000,0,2
"2Wootton,W","Wootton,W",SAL,SH,2000000,0,2
"2le Roux,N","le Roux,N",BAT,SH,2000000,0,2
"2Wolstenholme,S","Wolstenholme,S",BRI,SH,2000000,0,2
"2Becconsall,W","Becconsall,W",EXE,SH,2000000,0,2
"2Cairns,T","Cairns,T",EXE,SH,2000000,0,2
"2Austin,M","Austin,M",GLO,SH,2000000,0,2
"2Englefield,C","Englefield,C",GLO,SH,2000000,0,2
"2Townsend,S","Townsend,S",HAR,SH,2000000,0,2
"2James,T","James,T",NOR,SH,2000000,0,2
"2Friday,L","Friday,L",HAR,SH,2000000,0,2
"2Murray,J","Murray,J",HAR,SH,2000000,0,2
"2Davis,J","Davis,J",NEW,SH,2000000,0,2
"2Thomas,N","Thomas,N",SAL,SH,2000000,0,2
"2Simpson,G","Simpson,G",SAR,SH,2000000,0,2
"2Belleau,A","Belleau,A",NOR,FH,5200000,43.5,2
"2Ford,G","Ford,G",SAL,FH,8900000,36,2
"2Farrell,O","Farrell,O",SAR,FH,8400000,36,2
"2Evans,J","Evans,J",HAR,FH,5500000,33,2
"2Skinner,H","Skinner,H",EXE,FH,4000000,31,2
"2Jordan,T","Jordan,T",BRI,FH,5800000,27.5,2
"2Searle,B","Searle,B",LEI,FH,3000000,27,2
"2Connon,B","Connon,B",NEW,FH,4000000,23,2
"2Burke,F","Burke,F",SAR,FH,7500000,19,2
"2Bailey,O","Bailey,O",LEI,FH,4300000,15,2
"2Atkinson,C","Atkinson,C",GLO,FH,4100000,12.5,2
"2Byrne,R","Byrne,R",GLO,FH,7000000,12,2
"2Benson,J","Benson,J",HAR,FH,3500000,9,2
"2MacGinty,AJ","MacGinty,AJ",BRI,FH,7900000,6.5,2
"2Chamberlain,B","Chamberlain,B",NEW,FH,3200000,5,2
"2Worsley,S","Worsley,S",BRI,FH,3100000,3.5,2
"2Russell,F","Russell,F",BAT,FH,10100000,0,2
"2Coen,B","Coen,B",EXE,FH,3000000,0,2
"2Smith,M","Smith,M",HAR,FH,9000000,0,2
"2O'Connor,J","O'Connor,J",LEI,FH,6000000,0,2
"2Smith,F","Smith,F",NOR,FH,10000000,0,2
"2Slevin,C","Slevin,C",HAR,FH,3100000,0,2
"2Curtis,T","Curtis,T",SAL,FH,3000000,0,2
"2Donoghue,C","Donoghue,C",BAT,FH,5000000,0,2
"2Haydon-Wood,W","Haydon-Wood,W",EXE,FH,3000000,0,2
"2Barton,G","Barton,G",GLO,FH,4000000,0,2
"2Newton,J","Newton,J",NEW,FH,3000000,0,2
"2Davies,O","Davies,O",SAL,FH,3000000,0,2
"2Johnson,L","Johnson,L",SAR,FH,3000000,0,2
"2Titcombe,C","Titcombe,C",LEI,FH,3000000,0,2
"2Tompkins,N","Tompkins,N",SAR,MID,4800000,45,2
"2Litchfield,T","Litchfield,T",NOR,MID,3200000,33,2
"2Slade,H","Slade,H",EXE,MID,6400000,31,2
"2Lawrence,O","Lawrence,O",BAT,MID,7400000,29.5,2
"2Hutchinson,R","Hutchinson,R",NOR,MID,4100000,24,2
"2Wand,W","Wand,W",LEI,MID,2000000,20.5,2
"2Joseph,W","Joseph,W",GLO,MID,4500000,19,2
"2Atkinson,S","Atkinson,S",GLO,MID,4900000,18.5,2
"2Jackson-Richards,B","Jackson-Richards,B",SAR,MID,2000000,18,2
"2Redpath,C","Redpath,C",BAT,MID,5000000,16.5,2
"2Janse van Rensburg,B","Janse van Rensburg,B",BRI,MID,5800000,16,2
"2Ravouvou,K","Ravouvou,K",BRI,MID,7200000,15.5,2
"2Ojomoh,M","Ojomoh,M",BAT,MID,5600000,14.5,2
"2Kata,S","Kata,S",LEI,MID,5100000,13,2
"2Jenkins,J","Jenkins,J",BRI,MID,2100000,10,2
"2Maasi-White,R","Maasi-White,R",SAL,MID,3000000,9,2
"2Kerr,S","Kerr,S",HAR,MID,2000000,8.5,2
"2Beard,O","Beard,O",HAR,MID,5000000,7,2
"2Dingwall,F","Dingwall,F",NOR,MID,5100000,6.5,2
"2Lilley,N","Lilley,N",EXE,MID,3000000,6,2
"2Harris,C","Harris,C",BAT,MID,4000000,5.5,2
"2du Preez,R","du Preez,R",SAL,MID,6100000,5,2
"2Spencer,O","Spencer,O",NEW,MID,2000000,5,2
"2Doherty,C","Doherty,C",NEW,MID,3000000,5,2
"2Hutchison,C","Hutchison,C",SAR,MID,2000000,5,2
"2Woodward,J","Woodward,J",LEI,MID,3000000,4,2
"2Arnold,Sa","Arnold,Sa",NEW,MID,2100000,3,2
"2Butt,W","Butt,W",BAT,MID,3000000,3,2
"2Llewellyn,M","Llewellyn,M",GLO,MID,5000000,2.5,2
"2Thame,T","Thame,T",NOR,MID,2000000,2.5,2
"2Louw,M","Louw,M",SAL,MID,3000000,2,2
"2Bedlow,S","Bedlow,S",SAL,MID,2100000,1,2
"2Clark,M","Clark,M",NEW,MID,2000000,1,2
"2Edwards-Giraud,J","Edwards-Giraud,J",GLO,MID,2000000,0.5,2
"2Wimbush,Z","Wimbush,Z",EXE,MID,2000000,0,2
"2Ikitau,L","Ikitau,L",EXE,MID,4000000,0,2
"2Lozowski,A","Lozowski,A",SAR,MID,4000000,0,2
"2Rigg,W","Rigg,W",EXE,MID,2000000,0,2
"2Northmore,L","Northmore,L",HAR,MID,4500000,0,2
"2Cinti,L","Cinti,L",SAR,MID,3000000,0,2
"2Ascherl,H","Ascherl,H",BRI,MID,2000000,0,2
"2Baker,T","Baker,T",BRI,MID,2000000,0,2
"2Tua,T","Tua,T",EXE,MID,2000000,0,2
"2Butler,W","Butler,W",GLO,MID,2000000,0,2
"2Waghorn,B","Waghorn,B",HAR,MID,3500000,0,2
"2Perese,I","Perese,I",LEI,MID,4000000,0,2
"2Beeckmans,R","Beeckmans,R",NEW,MID,2000000,0,2
"2Bedlow,J","Bedlow,J",SAL,MID,2000000,0,2
"2James,L","James,L",SAL,MID,2000000,0,2
"2Hall,A","Hall,A",SAR,MID,2000000,0,2
"2Wilson,O","Wilson,O",SAR,MID,2000000,0,2
"2Hennessey,L","Hennessey,L",BAT,MID,2000000,0,2
"2Parry,W","Parry,W",BAT,MID,2000000,0,2
"2Campbell Wu,I","Campbell Wu,I",BRI,MID,2000000,0,2
"2Power,D","Power,D",BRI,MID,2000000,0,2
"2Rowson,H","Rowson,H",BRI,MID,2000000,0,2
"2Williams,J","Williams,J",BRI,MID,3000000,0,2
"2Bradley,B","Bradley,B",HAR,MID,2000000,0,2
"2Hyde,H","Hyde,H",HAR,MID,2000000,0,2
